RESULT_DATE,PLAYER_NAME,PLAYER_TYPE,OPPONENT,PA,AB,H,R,RBI,HR,BB,HBP,SO,SB,DOUBLES,TRIPLES,SINGLES,TOTAL_BASES,H_PLUS_R_PLUS_RBI,HITTER_FANTASY_PP,SOURCE_FILE,IP,OUTS,K,ER,HITS_ALLOWED,HR_ALLOWED,PITCHES,WIN,QUALITY_START,PITCHER_FANTASY_PP
2026-07-10,A.J. EWING,HITTER,BOS,4.0,4.0,2.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,6.0,MLB_BATTING_RESULTS.csv,,,,,,,,,,
2026-07-10,ADLEY RUTSCHMAN,HITTER,KC,4.0,3.0,1.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,5.0,MLB_BATTING_RESULTS.csv,,,,,,,,,,
2026-07-10,ALAN RODEN,HITTER,LAA,2.0,2.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MLB_BATTING_RESULTS.csv,,,,,,,,,,
2026-07-10,ALEC BOHM,HITTER,DET,4.0,3.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,MLB_BATTING_RESULTS.csv,,,,,,,,,,
2026-07-10,ALEC BURLESON,HITTER,ATL,3.0,3.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MLB_BATTING_RESULTS.csv,,,,,,,,,,
2026-07-10,ALEJANDRO KIRK,HITTER,SD,4.0,4.0,1.0,0.0,1.0,0.0,0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,7.0,MLB_BATTING_RESULTS.csv,,,,,,,,,,
2026-07-10,ALEX BREGMAN,HITTER,CIN,4.0,4.0,0.0,0.0,0.0,0.0,0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MLB_BATTING_RESULTS.csv,,,,,,,,,,
2026-07-10,ALEX CALL,HITTER,AZ,1.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MLB_BATTING_RESULTS.csv,,,,,,,,,,
2026-07-10,ALEX FREELAND,HITTER,AZ,1.0,1.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MLB_BATTING_RESULTS.csv,,,,,,,,,,
2026-07-10,AMED ROSARIO,HITTER,WSH,2.0,2.0,0.0,0.0,0.0,0.0,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MLB_BATTING_RESULTS.csv,,,,,,,,,,
2026-07-10,ANDREW BENINTENDI,HITTER,ATH,5.0,5.0,2.0,2.0,4.0,0.0,0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,8.0,22.0,MLB_BATTING_RESULTS.csv,,,,,,,,,,
2026-07-10,ANDREW VAUGHN,HITTER,PIT,1.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MLB_BATTING_RESULTS.csv,,,,,,,,,,
2026-07-10,ANDRÉS CHAPARRO,HITTER,NYY,2.0,2.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,MLB_BATTING_RESULTS.csv,,,,,,,,,,
2026-07-10,ANDY PAGES,HITTER,AZ,4.0,4.0,3.0,1.0,1.0,1.0,0,0.0,1.0,0.0,0.0,0.0,2.0,6.0,5.0,20.0,MLB_BATTING_RESULTS.csv,,,,,,,,,,
2026-07-10,ANTHONY SEIGLER,HITTER,NYM,5.0,5.0,2.0,2.0,2.0,1.0,0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,6.0,21.0,MLB_BATTING_RESULTS.csv,,,,,,,,,,
2026-07-10,ANTHONY VOLPE,HITTER,WSH,2.0,1.0,1.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,5.0,MLB_BATTING_RESULTS.csv,,,,,,,,,,
2026-07-10,AUSTIN HEDGES,HITTER,MIA,3.0,3.0,1.0,1.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,5.0,MLB_BATTING_RESULTS.csv,,,,,,,,,,
2026-07-10,AUSTIN MARTIN,HITTER,LAA,2.0,2.0,0.0,0.0,1.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,MLB_BATTING_RESULTS.csv,,,,,,,,,,
2026-07-10,AUSTIN RILEY,HITTER,STL,3.0,2.0,1.0,0.0,1.0,0.0,1,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,12.0,MLB_BATTING_RESULTS.csv,,,,,,,,,,
2026-07-10,AUSTIN WELLS,HITTER,WSH,4.0,4.0,1.0,1.0,1.0,1.0,0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,3.0,14.0,MLB_BATTING_RESULTS.csv,,,,,,,,,,
2026-07-10,BEN RICE,HITTER,WSH,5.0,4.0,1.0,1.0,1.0,1.0,1,0.0,1.0,0.0,0.0,0.0,0.0,4.0,3.0,16.0,MLB_BATTING_RESULTS.csv,,,,,,,,,,
2026-07-10,BLAZE ALEXANDER,HITTER,KC,4.0,4.0,2.0,2.0,1.0,1.0,0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,5.0,19.0,MLB_BATTING_RESULTS.csv,,,,,,,,,,
2026-07-10,BLAZE JORDAN,HITTER,ATL,3.0,3.0,1.0,0.0,0.0,0.0,0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,1.0,5.0,MLB_BATTING_RESULTS.csv,,,,,,,,,,
2026-07-10,BOBBY WITT JR.,HITTER,BAL,4.0,4.0,1.0,0.0,0.0,0.0,0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,1.0,5.0,MLB_BATTING_RESULTS.csv,,,,,,,,,,
2026-07-10,BRADEN MONTGOMERY,HITTER,ATH,5.0,5.0,1.0,1.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,5.0,MLB_BATTING_RESULTS.csv,,,,,,,,,,
2026-07-10,BRANDON LOWE,HITTER,MIL,4.0,4.0,1.0,1.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,5.0,MLB_BATTING_RESULTS.csv,,,,,,,,,,
2026-07-10,BRANDON MARSH,HITTER,DET,4.0,4.0,1.0,0.0,0.0,0.0,0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,MLB_BATTING_RESULTS.csv,,,,,,,,,,
2026-07-10,BRANDON NIMMO,HITTER,HOU,4.0,4.0,2.0,1.0,1.0,0.0,0,0.0,1.0,0.0,1.0,0.0,1.0,3.0,4.0,12.0,MLB_BATTING_RESULTS.csv,,,,,,,,,,
2026-07-10,BRAYAN ROCCHIO,HITTER,MIA,4.0,4.0,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,5.0,MLB_BATTING_RESULTS.csv,,,,,,,,,,
2026-07-10,BRETT BATY,HITTER,BOS,4.0,4.0,3.0,2.0,1.0,1.0,0,0.0,0.0,1.0,0.0,0.0,2.0,6.0,6.0,27.0,MLB_BATTING_RESULTS.csv,,,,,,,,,,
2026-07-10,BRICE MATTHEWS,HITTER,TEX,3.0,3.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MLB_BATTING_RESULTS.csv,,,,,,,,,,
2026-07-10,BRICE TURANG,HITTER,PIT,5.0,3.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,MLB_BATTING_RESULTS.csv,,,,,,,,,,
2026-07-10,BROOKS LEE,HITTER,LAA,4.0,3.0,2.0,0.0,1.0,0.0,1,0.0,0.0,0.0,2.0,0.0,0.0,4.0,3.0,14.0,MLB_BATTING_RESULTS.csv,,,,,,,,,,
2026-07-10,BRYAN REYNOLDS,HITTER,MIL,4.0,3.0,0.0,1.0,0.0,0.0,0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,MLB_BATTING_RESULTS.csv,,,,,,,,,,
2026-07-10,BRYAN TORRES,HITTER,ATL,1.0,1.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MLB_BATTING_RESULTS.csv,,,,,,,,,,
2026-07-10,BRYCE ELDRIDGE,HITTER,COL,5.0,4.0,0.0,0.0,0.0,0.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,MLB_BATTING_RESULTS.csv,,,,,,,,,,
2026-07-10,BRYCE HARPER,HITTER,DET,4.0,3.0,0.0,1.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,MLB_BATTING_RESULTS.csv,,,,,,,,,,
2026-07-10,BRYSON STOTT,HITTER,DET,4.0,3.0,0.0,0.0,0.0,0.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,MLB_BATTING_RESULTS.csv,,,,,,,,,,
2026-07-10,BUDDY KENNEDY,HITTER,TB,3.0,3.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MLB_BATTING_RESULTS.csv,,,,,,,,,,
2026-07-10,CAL RALEIGH,HITTER,TB,4.0,4.0,0.0,0.0,0.0,0.0,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MLB_BATTING_RESULTS.csv,,,,,,,,,,
2026-07-10,CALEB DURBIN,HITTER,NYM,5.0,5.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,MLB_BATTING_RESULTS.csv,,,,,,,,,,
2026-07-10,CAM SMITH,HITTER,TEX,4.0,4.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MLB_BATTING_RESULTS.csv,,,,,,,,,,
2026-07-10,CARLOS CORTES,HITTER,CWS,1.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,MLB_BATTING_RESULTS.csv,,,,,,,,,,
2026-07-10,CARSON BENGE,HITTER,BOS,4.0,4.0,1.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,8.0,MLB_BATTING_RESULTS.csv,,,,,,,,,,
2026-07-10,CARSON KELLY,HITTER,CIN,3.0,3.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MLB_BATTING_RESULTS.csv,,,,,,,,,,
2026-07-10,CARTER JENSEN,HITTER,BAL,4.0,4.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MLB_BATTING_RESULTS.csv,,,,,,,,,,
2026-07-10,CASEY SCHMITT,HITTER,COL,5.0,4.0,2.0,0.0,0.0,0.0,1,0.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,8.0,MLB_BATTING_RESULTS.csv,,,,,,,,,,
2026-07-10,CEDDANNE RAFAELA,HITTER,NYM,5.0,3.0,1.0,1.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,7.0,MLB_BATTING_RESULTS.csv,,,,,,,,,,
2026-07-10,CEDRIC MULLINS,HITTER,SEA,4.0,4.0,1.0,1.0,1.0,1.0,0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,3.0,14.0,MLB_BATTING_RESULTS.csv,,,,,,,,,,
2026-07-10,CHANDLER SIMPSON,HITTER,SEA,4.0,4.0,3.0,1.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,5.0,13.0,MLB_BATTING_RESULTS.csv,,,,,,,,,,
2026-07-10,CHASE DELAUTER,HITTER,MIA,4.0,4.0,2.0,1.0,2.0,1.0,0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,5.0,19.0,MLB_BATTING_RESULTS.csv,,,,,,,,,,
2026-07-10,CHASE MEIDROTH,HITTER,ATH,5.0,4.0,2.0,2.0,1.0,0.0,1,0.0,2.0,0.0,1.0,0.0,1.0,3.0,5.0,16.0,MLB_BATTING_RESULTS.csv,,,,,,,,,,
2026-07-10,CHRISTIAN WALKER,HITTER,TEX,4.0,4.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MLB_BATTING_RESULTS.csv,,,,,,,,,,
2026-07-10,CHRISTIAN YELICH,HITTER,PIT,5.0,5.0,1.0,0.0,0.0,0.0,0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,MLB_BATTING_RESULTS.csv,,,,,,,,,,
2026-07-10,CJ ABRAMS,HITTER,NYY,4.0,4.0,1.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,5.0,MLB_BATTING_RESULTS.csv,,,,,,,,,,
2026-07-10,CODY BELLINGER,HITTER,WSH,4.0,4.0,2.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,6.0,MLB_BATTING_RESULTS.csv,,,,,,,,,,
2026-07-10,COLBY THOMAS,HITTER,CWS,1.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MLB_BATTING_RESULTS.csv,,,,,,,,,,
2026-07-10,COLE CARRIGG,HITTER,SF,5.0,3.0,0.0,0.0,1.0,0.0,1,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,MLB_BATTING_RESULTS.csv,,,,,,,,,,
2026-07-10,COLE YOUNG,HITTER,TB,3.0,3.0,1.0,1.0,1.0,1.0,0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,3.0,14.0,MLB_BATTING_RESULTS.csv,,,,,,,,,,
2026-07-10,COLSON MONTGOMERY,HITTER,ATH,5.0,5.0,1.0,1.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,5.0,MLB_BATTING_RESULTS.csv,,,,,,,,,,
2026-07-10,COLT KEITH,HITTER,PHI,5.0,5.0,1.0,1.0,1.0,1.0,0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,3.0,14.0,MLB_BATTING_RESULTS.csv,,,,,,,,,,
2026-07-10,COLTON COWSER,HITTER,KC,4.0,4.0,0.0,0.0,0.0,0.0,0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MLB_BATTING_RESULTS.csv,,,,,,,,,,
2026-07-10,CONNOR WONG,HITTER,NYM,5.0,3.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,MLB_BATTING_RESULTS.csv,,,,,,,,,,
2026-07-10,COOPER PRATT,HITTER,PIT,4.0,4.0,2.0,1.0,1.0,0.0,0,0.0,1.0,0.0,1.0,0.0,1.0,3.0,4.0,12.0,MLB_BATTING_RESULTS.csv,,,,,,,,,,
2026-07-10,CORBIN CARROLL,HITTER,LAD,5.0,4.0,0.0,2.0,0.0,0.0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,11.0,MLB_BATTING_RESULTS.csv,,,,,,,,,,
2026-07-10,CURTIS MEAD,HITTER,NYY,4.0,4.0,1.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,MLB_BATTING_RESULTS.csv,,,,,,,,,,
2026-07-10,DALTON RUSHING,HITTER,AZ,4.0,4.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MLB_BATTING_RESULTS.csv,,,,,,,,,,
2026-07-10,DANIEL SCHNEEMANN,HITTER,MIA,3.0,3.0,0.0,0.0,0.0,0.0,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MLB_BATTING_RESULTS.csv,,,,,,,,,,
2026-07-10,DANSBY SWANSON,HITTER,CIN,3.0,3.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,MLB_BATTING_RESULTS.csv,,,,,,,,,,
2026-07-10,DAULTON VARSHO,HITTER,SD,4.0,4.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MLB_BATTING_RESULTS.csv,,,,,,,,,,
2026-07-10,DAYLEN LILE,HITTER,NYY,2.0,1.0,0.0,0.0,0.0,0.0,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,MLB_BATTING_RESULTS.csv,,,,,,,,,,
2026-07-10,DEREK HILL,HITTER,DET,4.0,4.0,3.0,1.0,2.0,1.0,0,0.0,1.0,0.0,0.0,0.0,2.0,6.0,6.0,22.0,MLB_BATTING_RESULTS.csv,,,,,,,,,,
2026-07-10,DOMINIC CANZONE,HITTER,TB,4.0,4.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,MLB_BATTING_RESULTS.csv,,,,,,,,,,
2026-07-10,DOMINIC SMITH,HITTER,STL,3.0,3.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MLB_BATTING_RESULTS.csv,,,,,,,,,,
2026-07-10,DRAKE BALDWIN,HITTER,STL,4.0,4.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MLB_BATTING_RESULTS.csv,,,,,,,,,,
2026-07-10,DREW CAVANAUGH,HITTER,COL,4.0,3.0,1.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,5.0,MLB_BATTING_RESULTS.csv,,,,,,,,,,
2026-07-10,DREW GILBERT,HITTER,COL,4.0,4.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,5.0,MLB_BATTING_RESULTS.csv,,,,,,,,,,
2026-07-10,DYLAN BEAVERS,HITTER,KC,3.0,3.0,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,5.0,MLB_BATTING_RESULTS.csv,,,,,,,,,,
2026-07-10,DYLAN CREWS,HITTER,NYY,4.0,4.0,0.0,0.0,0.0,0.0,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MLB_BATTING_RESULTS.csv,,,,,,,,,,
2026-07-10,EDOUARD JULIEN,HITTER,SF,1.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,MLB_BATTING_RESULTS.csv,,,,,,,,,,
2026-07-10,EDUARDO VALENCIA,HITTER,PHI,4.0,4.0,2.0,1.0,1.0,0.0,0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,4.0,10.0,MLB_BATTING_RESULTS.csv,,,,,,,,,,
2026-07-10,EDWIN ARROYO,HITTER,CHC,4.0,4.0,2.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,6.0,MLB_BATTING_RESULTS.csv,,,,,,,,,,
2026-07-10,ELIAS DÍAZ,HITTER,HOU,1.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MLB_BATTING_RESULTS.csv,,,,,,,,,,
2026-07-10,ELIEZER ALFONZO,HITTER,AZ,1.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MLB_BATTING_RESULTS.csv,,,,,,,,,,
2026-07-10,ELLY DE LA CRUZ,HITTER,CHC,5.0,5.0,2.0,2.0,1.0,1.0,0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,5.0,24.0,MLB_BATTING_RESULTS.csv,,,,,,,,,,
2026-07-10,ERNIE CLEMENT,HITTER,SD,5.0,5.0,2.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,8.0,MLB_BATTING_RESULTS.csv,,,,,,,,,,
2026-07-10,ESMERLYN VALDEZ,HITTER,MIL,4.0,4.0,3.0,2.0,6.0,2.0,0,0.0,1.0,0.0,0.0,0.0,1.0,9.0,11.0,39.0,MLB_BATTING_RESULTS.csv,,,,,,,,,,
2026-07-10,ESTEURY RUIZ,HITTER,CLE,3.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,MLB_BATTING_RESULTS.csv,,,,,,,,,,
2026-07-10,EUGENIO SUÁREZ,HITTER,CHC,4.0,4.0,1.0,0.0,0.0,0.0,0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,MLB_BATTING_RESULTS.csv,,,,,,,,,,
2026-07-10,EVAN CARTER,HITTER,HOU,4.0,3.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,MLB_BATTING_RESULTS.csv,,,,,,,,,,
2026-07-10,EZEQUIEL DURAN,HITTER,HOU,4.0,3.0,1.0,0.0,0.0,0.0,1,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,10.0,MLB_BATTING_RESULTS.csv,,,,,,,,,,
2026-07-10,EZEQUIEL TOVAR,HITTER,SF,3.0,3.0,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,7.0,MLB_BATTING_RESULTS.csv,,,,,,,,,,
2026-07-10,FERNANDO TATIS JR.,HITTER,TOR,5.0,5.0,1.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,MLB_BATTING_RESULTS.csv,,,,,,,,,,
2026-07-10,FRANCISCO ALVAREZ,HITTER,BOS,4.0,4.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MLB_BATTING_RESULTS.csv,,,,,,,,,,
2026-07-10,FRANCISCO LINDOR,HITTER,BOS,4.0,4.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,MLB_BATTING_RESULTS.csv,,,,,,,,,,
2026-07-10,FREDDIE FREEMAN,HITTER,AZ,3.0,3.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MLB_BATTING_RESULTS.csv,,,,,,,,,,
2026-07-10,GABRIEL MORENO,HITTER,LAD,5.0,5.0,2.0,0.0,2.0,0.0,0,0.0,1.0,0.0,1.0,0.0,1.0,3.0,4.0,12.0,MLB_BATTING_RESULTS.csv,,,,,,,,,,
2026-07-10,GABRIEL RINCONES JR.,HITTER,DET,4.0,4.0,0.0,0.0,0.0,0.0,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MLB_BATTING_RESULTS.csv,,,,,,,,,,
2026-07-10,GARRETT MITCHELL,HITTER,PIT,4.0,3.0,1.0,1.0,0.0,0.0,1,0.0,2.0,0.0,1.0,0.0,0.0,2.0,2.0,9.0,MLB_BATTING_RESULTS.csv,,,,,,,,,,
2026-07-10,GAVIN SHEETS,HITTER,TOR,4.0,3.0,0.0,0.0,0.0,0.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,MLB_BATTING_RESULTS.csv,,,,,,,,,,
2026-07-10,GEORGE SPRINGER,HITTER,SD,4.0,4.0,1.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,MLB_BATTING_RESULTS.csv,,,,,,,,,,
2026-07-10,GERALDO PERDOMO,HITTER,LAD,5.0,4.0,1.0,1.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,9.0,MLB_BATTING_RESULTS.csv,,,,,,,,,,
2026-07-10,GRANT MCCRAY,HITTER,COL,1.0,1.0,0.0,1.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,7.0,MLB_BATTING_RESULTS.csv,,,,,,,,,,
2026-07-10,GRIFFIN CONINE,HITTER,CLE,1.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MLB_BATTING_RESULTS.csv,,,,,,,,,,
2026-07-10,GUNNAR HENDERSON,HITTER,KC,4.0,4.0,1.0,0.0,1.0,0.0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,5.0,MLB_BATTING_RESULTS.csv,,,,,,,,,,
2026-07-10,HELIOT RAMOS,HITTER,COL,4.0,4.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MLB_BATTING_RESULTS.csv,,,,,,,,,,
2026-07-10,HENRY BOLTE,HITTER,CWS,3.0,2.0,0.0,0.0,0.0,0.0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,MLB_BATTING_RESULTS.csv,,,,,,,,,,
2026-07-10,HENRY DAVIS,HITTER,MIL,4.0,2.0,1.0,1.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,9.0,MLB_BATTING_RESULTS.csv,,,,,,,,,,
2026-07-10,HERIBERTO HERNÁNDEZ,HITTER,CLE,4.0,3.0,1.0,1.0,1.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,16.0,MLB_BATTING_RESULTS.csv,,,,,,,,,,
2026-07-10,HUNTER FEDUCCIA,HITTER,SEA,4.0,4.0,1.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,MLB_BATTING_RESULTS.csv,,,,,,,,,,
2026-07-10,HUNTER GOODMAN,HITTER,SF,5.0,3.0,1.0,0.0,0.0,0.0,2,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,7.0,MLB_BATTING_RESULTS.csv,,,,,,,,,,
2026-07-10,IAN HAPP,HITTER,CIN,4.0,3.0,1.0,0.0,0.0,0.0,1,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,5.0,MLB_BATTING_RESULTS.csv,,,,,,,,,,
2026-07-10,ILDEMARO VARGAS,HITTER,LAD,5.0,5.0,1.0,0.0,0.0,0.0,0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,MLB_BATTING_RESULTS.csv,,,,,,,,,,
2026-07-10,ISAAC COLLINS,HITTER,BAL,3.0,3.0,2.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,17.0,MLB_BATTING_RESULTS.csv,,,,,,,,,,
2026-07-10,ISAAC PAREDES,HITTER,TEX,4.0,3.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,MLB_BATTING_RESULTS.csv,,,,,,,,,,
2026-07-10,IVÁN HERRERA,HITTER,ATL,4.0,4.0,2.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,6.0,MLB_BATTING_RESULTS.csv,,,,,,,,,,
2026-07-10,J.P. CRAWFORD,HITTER,TB,4.0,4.0,2.0,1.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,3.0,10.0,MLB_BATTING_RESULTS.csv,,,,,,,,,,
